Country,Assessment Type,Assessment Method,AQ Assessment Method Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Data Coverage,EEA Assessment Description,Unit Of Air Pollution Level,Exceedance Threshold,EEA Exceedance Assessment,Country Exceedance Assessment,Country Reported Max Value,AQ Assessment Regime Id,Preliminary,AQ Zone Id,Protection Target,Objective Type,Reporting Metric,Data Description,Compiled
"Spain","Objective estimation","Model","OBE_ES_CSIC_NS_PM10_H_LV_daysAbove","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2023","40.00000000","","Maximum air pollution level identified by the EEA in reported modelling results within the zone.","count","35","true","true","45","ARE_ES0504_5_LV_H_daysAbove_2023","No","ZON_ES0504","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_12084003_14_6","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2023","1.00000000","93.70000000","Aggregation calculated by the EEA based on reported time series","count","0","true","true","3","ARE_ES1003_7_LTO_H_daysAbove_2023","No","ZON_ES1003","Health","Long term objective (LTO)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_01051001_14_6","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2023","2.00000000","97.81000000","Aggregation calculated by the EEA based on reported time series","count","0","true","true","14","ARE_ES1613_7_LTO_H_daysAbove_2023","No","ZON_ES1613","Health","Long term objective (LTO)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_29067005_14_6","O3","Ozone (air)","AOT40c-P5Y","AOT40 vegetation protection averaged over 5 years","2023","19067.00000000","93.66000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","18000","true","true","19067","ARE_ES0119_7_TV_V_AOT40c-5yr_2023","No","ZON_ES0119","Vegetation","Target Value (TV)","AOT40 vegetation protection averaged over 5 years","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_06081001_14_6","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2023","10.00000000","94.25000000","Aggregation calculated by the EEA based on reported time series","count","0","true","true","79","ARE_ES1104_7_LTO_H_daysAbove_2023","No","ZON_ES1104","Health","Long term objective (LTO)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_08184006_14_6","O3","Ozone (air)","AOT40c","AOT40 vegetation protection","2023","12229.00000000","98.73000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","6000","true","true","12229","ARE_ES0902_7_LTO_V_AOT40c_2023","No","ZON_ES0902","Vegetation","Long term objective (LTO)","AOT40 vegetation protection","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_28079039_14_6","O3","Ozone (air)","P1Y-hrsAbove180","1 year hour exceed 180","2023","3.00000000","98.44000000","Aggregation calculated by the EEA based on reported time series","count","0","true","true","15","ARE_ES1301_7_INT_H_hrsAbove_2023","No","ZON_ES1301","Health","Information Threshold (INT)","Hours in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Objective estimation","Model","OBE_ES_CSIC_NS_PM10_H_LV_daysAbove","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2023","43.00000000","","Maximum air pollution level identified by the EEA in reported modelling results within the zone.","count","35","true","false","16","ARE_ES0508_5_LV_H_daysAbove_2023","No","ZON_ES0508","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).","14/04/2026 22:28:00"
"Spain","Objective estimation","Model","OBE_ES_CSIC_NS_PM10_H_LV_daysAbove","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2023","40.00000000","","Maximum air pollution level identified by the EEA in reported modelling results within the zone.","count","35","true","false","9","ARE_ES0504_5_LV_H_daysAbove_2023","No","ZON_ES0504","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_24134006_14_6","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2023","2.00000000","99.45000000","Aggregation calculated by the EEA based on reported time series","count","0","true","true","2","ARE_ES0825_7_LTO_H_daysAbove_2023","No","ZON_ES0825","Health","Long term objective (LTO)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_38006003_10_46","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2023","36.00000000","99.45000000","Aggregation calculated by the EEA based on reported time series","count","35","true","false","22","ARE_ES0513_5_LV_H_daysAbove_2023","No","ZON_ES0513","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_11006001_14_6","O3","Ozone (air)","AOT40c","AOT40 vegetation protection","2023","26501.00000000","85.14000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","6000","true","true","28727","ARE_ES0130_7_LTO_V_AOT40c_2023","No","ZON_ES0130","Vegetation","Long term objective (LTO)","AOT40 vegetation protection","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_03099002_14_6","O3","Ozone (air)","AOT40c","AOT40 vegetation protection","2023","10236.00000000","98.10000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","6000","true","true","11557","ARE_ES1013_7_LTO_V_AOT40c_2023","No","ZON_ES1013","Vegetation","Long term objective (LTO)","AOT40 vegetation protection","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_45168002_14_6","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2023","17.00000000","98.90000000","Aggregation calculated by the EEA based on reported time series","count","0","true","true","17","ARE_ES0723_7_LTO_H_daysAbove_2023","No","ZON_ES0723","Health","Long term objective (LTO)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_27058999_14_6","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2023","7.00000000","93.97000000","Aggregation calculated by the EEA based on reported time series","count","0","true","true","7","ARE_ES1222_7_LTO_H_daysAbove_2023","No","ZON_ES1222","Health","Long term objective (LTO)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Objective estimation","Model","OBE_ES_CSIC_NS_PM10_H_LV_daysAbove","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2023","45.00000000","","Maximum air pollution level identified by the EEA in reported modelling results within the zone.","count","35","true","false","12","ARE_ES0510_5_LV_H_daysAbove_2023","No","ZON_ES0510","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_03065006_14_6","O3","Ozone (air)","AOT40c","AOT40 vegetation protection","2023","11557.00000000","93.30000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","6000","true","true","11557","ARE_ES1013_7_LTO_V_AOT40c_2023","No","ZON_ES1013","Vegetation","Long term objective (LTO)","AOT40 vegetation protection","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_27058999_14_6","O3","Ozone (air)","AOT40c","AOT40 vegetation protection","2023","10269.00000000","94.29000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","6000","true","true","10269","ARE_ES1222_7_LTO_V_AOT40c_2023","No","ZON_ES1222","Vegetation","Long term objective (LTO)","AOT40 vegetation protection","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_33044032_14_6","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2023","2.00000000","97.81000000","Aggregation calculated by the EEA based on reported time series","count","0","true","true","2","ARE_ES0306_7_LTO_H_daysAbove_2023","No","ZON_ES0306","Health","Long term objective (LTO)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_50101001_14_6","O3","Ozone (air)","AOT40c","AOT40 vegetation protection","2023","9661.00000000","93.57000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","6000","true","true","16751","ARE_ES0202_7_LTO_V_AOT40c_2023","No","ZON_ES0202","Vegetation","Long term objective (LTO)","AOT40 vegetation protection","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_12046001_14_6","O3","Ozone (air)","AOT40c","AOT40 vegetation protection","2023","12940.00000000","95.83000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","6000","true","true","12940","ARE_ES1004_7_LTO_V_AOT40c_2023","No","ZON_ES1004","Vegetation","Long term objective (LTO)","AOT40 vegetation protection","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_28013002_14_6","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2023","16.00000000","96.16000000","Aggregation calculated by the EEA based on reported time series","count","0","true","true","27","ARE_ES1309_7_LTO_H_daysAbove_2023","No","ZON_ES1309","Health","Long term objective (LTO)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_28148004_14_6","O3","Ozone (air)","AOT40c-P5Y","AOT40 vegetation protection averaged over 5 years","2023","26042.00000000","96.94000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","18000","true","true","26042","ARE_ES1308_7_TV_V_AOT40c-5yr_2023","No","ZON_ES1308","Vegetation","Target Value (TV)","AOT40 vegetation protection averaged over 5 years","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Modelling","Model","MOD_ES_METEO_GALICIA_O3_H_LTO_daysAbove","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2023","1.00000000","","Maximum air pollution level identified by the EEA in reported modelling results within the zone.","count","0","true","false","0","ARE_ES1221_7_LTO_H_daysAbove_2023","No","ZON_ES1221","Health","Long term objective (LTO)","Days in exceedance in a calendar year","Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_28013002_14_6","O3","Ozone (air)","P1Y-hrsAbove180","1 year hour exceed 180","2023","1.00000000","97.16000000","Aggregation calculated by the EEA based on reported time series","count","0","true","true","3","ARE_ES1309_7_INT_H_hrsAbove_2023","No","ZON_ES1309","Health","Information Threshold (INT)","Hours in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_11033005_14_6","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2023","15.00000000","91.23000000","Aggregation calculated by the EEA based on reported time series","count","0","true","true","15","ARE_ES0104_7_LTO_H_daysAbove_2023","No","ZON_ES0104","Health","Long term objective (LTO)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_04902001_14_6","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2023","10.00000000","97.26000000","Aggregation calculated by the EEA based on reported time series","count","0","true","true","37","ARE_ES0122_7_LTO_H_daysAbove_2023","No","ZON_ES0122","Health","Long term objective (LTO)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_28171001_14_6","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2023","44.00000000","98.36000000","Aggregation calculated by the EEA based on reported time series","count","0","true","true","44","ARE_ES1312_7_LTO_H_daysAbove_2023","No","ZON_ES1312","Health","Long term objective (LTO)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_15059004_14_6","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2023","2.00000000","98.08000000","Aggregation calculated by the EEA based on reported time series","count","0","true","true","7","ARE_ES1222_7_LTO_H_daysAbove_2023","No","ZON_ES1222","Health","Long term objective (LTO)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_28067001_14_6","O3","Ozone (air)","AOT40c","AOT40 vegetation protection","2023","25015.00000000","97.64000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","6000","true","true","27301","ARE_ES1311_7_LTO_V_AOT40c_2023","No","ZON_ES1311","Vegetation","Long term objective (LTO)","AOT40 vegetation protection","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_10148001_14_6","O3","Ozone (air)","AOT40c","AOT40 vegetation protection","2023","16754.00000000","93.48000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","6000","true","true","16754","ARE_ES1103_7_LTO_V_AOT40c_2023","No","ZON_ES1103","Vegetation","Long term objective (LTO)","AOT40 vegetation protection","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Objective estimation","Model","OBE_ES_CSIC_NS_PM10_H_LV_daysAbove","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2023","45.00000000","","Maximum air pollution level identified by the EEA in reported modelling results within the zone.","count","35","true","false","22","ARE_ES0513_5_LV_H_daysAbove_2023","No","ZON_ES0513","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_04013005_14_6","O3","Ozone (air)","AOT40c","AOT40 vegetation protection","2023","20289.00000000","97.55000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","6000","true","true","27688","ARE_ES0122_7_LTO_V_AOT40c_2023","No","ZON_ES0122","Vegetation","Long term objective (LTO)","AOT40 vegetation protection","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_17013001_14_6","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2023","22.00000000","91.51000000","Aggregation calculated by the EEA based on reported time series","count","0","true","true","22","ARE_ES0909_7_LTO_H_daysAbove_2023","No","ZON_ES0909","Health","Long term objective (LTO)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_03009006_14_6","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2023","4.00000000","95.89000000","Aggregation calculated by the EEA based on reported time series","count","0","true","true","5","ARE_ES1012_7_LTO_H_daysAbove_2023","No","ZON_ES1012","Health","Long term objective (LTO)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_28148004_14_6","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2023","53.00000000","98.90000000","Aggregation calculated by the EEA based on reported time series","count","0","true","true","57","ARE_ES1308_7_LTO_H_daysAbove_2023","No","ZON_ES1308","Health","Long term objective (LTO)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_28133002_14_6","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2023","27.00000000","99.45000000","Aggregation calculated by the EEA based on reported time series","count","0","true","true","44","ARE_ES1312_7_LTO_H_daysAbove_2023","No","ZON_ES1312","Health","Long term objective (LTO)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_28005002_14_6","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2023","46.00000000","97.53000000","Aggregation calculated by the EEA based on reported time series","count","0","true","true","57","ARE_ES1308_7_LTO_H_daysAbove_2023","No","ZON_ES1308","Health","Long term objective (LTO)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_12129001_14_6","O3","Ozone (air)","AOT40c","AOT40 vegetation protection","2023","10089.00000000","93.66000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","6000","true","true","10089","ARE_ES1002_7_LTO_V_AOT40c_2023","No","ZON_ES1002","Vegetation","Long term objective (LTO)","AOT40 vegetation protection","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Objective estimation","Model","OBE_ES_CSIC_NS_PM10_H_LV_daysAbove","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2023","45.00000000","","Maximum air pollution level identified by the EEA in reported modelling results within the zone.","count","35","true","true","60","ARE_ES0513_5_LV_H_daysAbove_2023","No","ZON_ES0513","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_23050004_14_6","O3","Ozone (air)","AOT40c","AOT40 vegetation protection","2023","27688.00000000","98.01000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","6000","true","true","27688","ARE_ES0122_7_LTO_V_AOT40c_2023","No","ZON_ES0122","Vegetation","Long term objective (LTO)","AOT40 vegetation protection","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_24089010_14_6","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2023","5.00000000","97.26000000","Aggregation calculated by the EEA based on reported time series","count","0","true","true","5","ARE_ES0802_7_LTO_H_daysAbove_2023","No","ZON_ES0802","Health","Long term objective (LTO)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_08019050_14_6","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2023","2.00000000","99.45000000","Aggregation calculated by the EEA based on reported time series","count","0","true","true","17","ARE_ES0901_7_LTO_H_daysAbove_2023","No","ZON_ES0901","Health","Long term objective (LTO)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_50008001_14_6","O3","Ozone (air)","AOT40c","AOT40 vegetation protection","2023","15454.00000000","97.74000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","6000","true","true","16751","ARE_ES0202_7_LTO_V_AOT40c_2023","No","ZON_ES0202","Vegetation","Long term objective (LTO)","AOT40 vegetation protection","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_15036004_14_6","O3","Ozone (air)","AOT40c","AOT40 vegetation protection","2023","6560.00000000","98.10000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","6000","true","true","6560","ARE_ES1224_7_LTO_V_AOT40c_2023","No","ZON_ES1224","Vegetation","Long term objective (LTO)","AOT40 vegetation protection","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_28171001_14_6","O3","Ozone (air)","AOT40c","AOT40 vegetation protection","2023","28094.00000000","97.01000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","6000","true","true","28094","ARE_ES1312_7_LTO_V_AOT40c_2023","No","ZON_ES1312","Vegetation","Long term objective (LTO)","AOT40 vegetation protection","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_44067001_14_6","O3","Ozone (air)","AOT40c","AOT40 vegetation protection","2023","16751.00000000","99.37000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","6000","true","true","16751","ARE_ES0202_7_LTO_V_AOT40c_2023","No","ZON_ES0202","Vegetation","Long term objective (LTO)","AOT40 vegetation protection","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_07054001_14_6","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2023","3.00000000","97.81000000","Aggregation calculated by the EEA based on reported time series","count","0","true","true","3","ARE_ES0411_7_LTO_H_daysAbove_2023","No","ZON_ES0411","Health","Long term objective (LTO)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
