Country,Assessment Type,Assessment Method,AQ Assessment Method Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Data Coverage,EEA Assessment Description,Unit Of Air Pollution Level,Exceedance Threshold,EEA Exceedance Assessment,Country Exceedance Assessment,Country Reported Max Value,AQ Assessment Regime Id,Preliminary,AQ Zone Id,Protection Target,Objective Type,Reporting Metric,Data Description,Compiled
"Spain","Objective estimation","Model","OBE_ES_CSIC_NS_PM10_H_LV_daysAbove","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2022","57.00000000","","Maximum air pollution level identified by the EEA in reported modelling results within the zone.","count","35","true","true","67","ARE_ES0504_5_LV_H_daysAbove_2022","No","ZON_ES0504","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_07003004_14_6","O3","Ozone (air)","AOT40c-P5Y","AOT40 vegetation protection averaged over 5 years","2022","19204.00000000","94.71000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","18000","true","true","23588","ARE_ES0413_7_TV_V_AOT40c-5yr_2022","No","ZON_ES0413","Vegetation","Target Value (TV)","AOT40 vegetation protection averaged over 5 years","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Objective estimation","Model","OBE_ES_CSIC_NS_PM10_H_LV_daysAbove","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2022","62.00000000","","Maximum air pollution level identified by the EEA in reported modelling results within the zone.","count","35","true","false","20","ARE_ES0510_5_LV_H_daysAbove_2022","No","ZON_ES0510","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_28180001_14_6","O3","Ozone (air)","AOT40c","AOT40 vegetation protection","2022","26826.00000000","97.74000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","6000","true","true","26945","ARE_ES1313_7_LTO_V_AOT40c_2022","No","ZON_ES1313","Vegetation","Long term objective (LTO)","AOT40 vegetation protection","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Objective estimation","Model","OBE_ES_CSIC_NS_PM10_H_LV_daysAbove","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2022","54.00000000","","Maximum air pollution level identified by the EEA in reported modelling results within the zone.","count","35","true","false","16","ARE_ES0513_5_LV_H_daysAbove_2022","No","ZON_ES0513","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).","14/04/2026 22:28:00"
"Spain","Objective estimation","Model","OBE_ES_CSIC_NS_PM10_H_LV_daysAbove","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2022","45.00000000","","Maximum air pollution level identified by the EEA in reported modelling results within the zone.","count","35","true","false","17","ARE_ES0511_5_LV_H_daysAbove_2022","No","ZON_ES0511","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).","14/04/2026 22:28:00"
"Spain","Objective estimation","Model","OBE_ES_CSIC_NS_PM10_H_LV_daysAbove","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2022","42.00000000","","Maximum air pollution level identified by the EEA in reported modelling results within the zone.","count","35","true","false","15","ARE_ES0118_5_LV_H_daysAbove_2022","No","ZON_ES0118","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_04013005_14_6","O3","Ozone (air)","AOT40c-P5Y","AOT40 vegetation protection averaged over 5 years","2022","18516.00000000","95.89000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","18000","true","true","25288","ARE_ES0122_7_TV_V_AOT40c-5yr_2022","No","ZON_ES0122","Vegetation","Target Value (TV)","AOT40 vegetation protection averaged over 5 years","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Objective estimation","Model","OBE_ES_CSIC_NS_PM10_H_LV_daysAbove","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2022","57.00000000","","Maximum air pollution level identified by the EEA in reported modelling results within the zone.","count","35","true","false","10","ARE_ES0504_5_LV_H_daysAbove_2022","No","ZON_ES0504","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_23050004_14_6","O3","Ozone (air)","AOT40c-P5Y","AOT40 vegetation protection averaged over 5 years","2022","25288.00000000","94.15000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","18000","true","true","25288","ARE_ES0122_7_TV_V_AOT40c-5yr_2022","No","ZON_ES0122","Vegetation","Target Value (TV)","AOT40 vegetation protection averaged over 5 years","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_38008001_10_49","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2022","51.00000000","95.62000000","Aggregation calculated by the EEA based on reported time series","count","35","true","false","12","ARE_ES0508_5_LV_H_daysAbove_2022","No","ZON_ES0508","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_23010002_10_49","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2022","48.00000000","95.89000000","Aggregation calculated by the EEA based on reported time series","count","35","true","false","13","ARE_ES0108_5_LV_H_daysAbove_2022","No","ZON_ES0108","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Objective estimation","Model","OBE_ES_CSIC_NS_PM10_H_LV_daysAbove","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2022","62.00000000","","Maximum air pollution level identified by the EEA in reported modelling results within the zone.","count","35","true","false","20","ARE_ES0510_5_LV_H_daysAbove_2022","No","ZON_ES0510","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).","14/04/2026 22:28:00"
"Spain","Modelling","Model","MOD_ES_METEO_GALICIA_O3_H_LTO_daysAbove","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2022","3.00000000","","Maximum air pollution level identified by the EEA in reported modelling results within the zone.","count","0","true","true","7","ARE_ES1223_7_LTO_H_daysAbove_2022","No","ZON_ES1223","Health","Long term objective (LTO)","Days in exceedance in a calendar year","Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_01036004_14_6","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2022","3.00000000","99.18000000","Aggregation calculated by the EEA based on reported time series","count","0","true","true","13","ARE_ES1612_7_LTO_H_daysAbove_2022","No","ZON_ES1612","Health","Long term objective (LTO)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_20036001_14_6","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2022","14.00000000","96.99000000","Aggregation calculated by the EEA based on reported time series","count","0","true","true","14","ARE_ES1610_7_LTO_H_daysAbove_2022","No","ZON_ES1610","Health","Long term objective (LTO)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_20069004_14_6","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2022","2.00000000","100.00000000","Aggregation calculated by the EEA based on reported time series","count","0","true","true","14","ARE_ES1610_7_LTO_H_daysAbove_2022","No","ZON_ES1610","Health","Long term objective (LTO)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_11020003_14_6","O3","Ozone (air)","AOT40c","AOT40 vegetation protection","2022","10907.00000000","96.20000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","6000","true","true","16316","ARE_ES0124_7_LTO_V_AOT40c_2022","No","ZON_ES0124","Vegetation","Long term objective (LTO)","AOT40 vegetation protection","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_10148001_14_6","O3","Ozone (air)","AOT40c","AOT40 vegetation protection","2022","15470.00000000","97.74000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","6000","true","true","15470","ARE_ES1103_7_LTO_V_AOT40c_2022","No","ZON_ES1103","Vegetation","Long term objective (LTO)","AOT40 vegetation protection","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_03014009_14_6","O3","Ozone (air)","AOT40c","AOT40 vegetation protection","2022","15281.00000000","99.73000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","6000","true","true","15281","ARE_ES1017_7_LTO_V_AOT40c_2022","No","ZON_ES1017","Vegetation","Long term objective (LTO)","AOT40 vegetation protection","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Objective estimation","Model","OBE_ES_CSIC_NS_PM10_H_LV_daysAbove","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2022","62.00000000","","Maximum air pollution level identified by the EEA in reported modelling results within the zone.","count","35","true","true","82","ARE_ES0510_5_LV_H_daysAbove_2022","No","ZON_ES0510","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).","14/04/2026 22:28:00"
"Spain","Objective estimation","Model","OBE_ES_CSIC_NS_PM10_H_LV_daysAbove","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2022","41.00000000","","Maximum air pollution level identified by the EEA in reported modelling results within the zone.","count","35","true","false","12","ARE_ES0508_5_LV_H_daysAbove_2022","No","ZON_ES0508","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).","14/04/2026 22:28:00"
"Spain","Objective estimation","Model","OBE_ES_CSIC_NS_PM10_H_LV_daysAbove","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2022","42.00000000","","Maximum air pollution level identified by the EEA in reported modelling results within the zone.","count","35","true","true","57","ARE_ES0118_5_LV_H_daysAbove_2022","No","ZON_ES0118","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_14068001_14_6","O3","Ozone (air)","AOT40c-P5Y","AOT40 vegetation protection averaged over 5 years","2022","21495.00000000","97.88000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","18000","true","true","26863","ARE_ES0130_7_TV_V_AOT40c-5yr_2022","No","ZON_ES0130","Vegetation","Target Value (TV)","AOT40 vegetation protection averaged over 5 years","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_01051001_14_6","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2022","12.00000000","95.62000000","Aggregation calculated by the EEA based on reported time series","count","0","true","true","29","ARE_ES1613_7_LTO_H_daysAbove_2022","No","ZON_ES1613","Health","Long term objective (LTO)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_28047002_14_6","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2022","39.00000000","98.63000000","Aggregation calculated by the EEA based on reported time series","count","0","true","true","39","ARE_ES1310_7_LTO_H_daysAbove_2022","No","ZON_ES1310","Health","Long term objective (LTO)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_20902001_14_6","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2022","9.00000000","98.08000000","Aggregation calculated by the EEA based on reported time series","count","0","true","true","14","ARE_ES1610_7_LTO_H_daysAbove_2022","No","ZON_ES1610","Health","Long term objective (LTO)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_23010002_10_49","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2022","48.00000000","95.89000000","Aggregation calculated by the EEA based on reported time series","count","35","true","true","48","ARE_ES0108_5_LV_H_daysAbove_2022","No","ZON_ES0108","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_08259002_14_6","O3","Ozone (air)","P1Y-hrsAbove180","1 year hour exceed 180","2022","2.00000000","99.53000000","Aggregation calculated by the EEA based on reported time series","count","0","true","true","5","ARE_ES0908_7_INT_H_hrsAbove_2022","No","ZON_ES0908","Health","Information Threshold (INT)","Hours in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Objective estimation","Model","OBE_ES_CSIC_NS_PM10_H_LV_daysAbove","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2022","41.00000000","","Maximum air pollution level identified by the EEA in reported modelling results within the zone.","count","35","true","true","51","ARE_ES0508_5_LV_H_daysAbove_2022","No","ZON_ES0508","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_12040009_14_6","O3","Ozone (air)","AOT40c","AOT40 vegetation protection","2022","8490.00000000","98.19000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","6000","true","true","17221","ARE_ES1003_7_LTO_V_AOT40c_2022","No","ZON_ES1003","Vegetation","Long term objective (LTO)","AOT40 vegetation protection","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_38008001_10_49","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2022","51.00000000","95.62000000","Aggregation calculated by the EEA based on reported time series","count","35","true","false","12","ARE_ES0508_5_LV_H_daysAbove_2022","No","ZON_ES0508","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Indicative measurement","Sampling Point","SP_35016014_10_49","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2022","37.00000000","82.47000000","Aggregation calculated by the EEA based on reported time series","count","35","true","false","5","ARE_ES0501_5_LV_H_daysAbove_2022","No","ZON_ES0501","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_14021006_14_6","O3","Ozone (air)","AOT40c","AOT40 vegetation protection","2022","18853.00000000","97.64000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","6000","true","true","18853","ARE_ES0111_7_LTO_V_AOT40c_2022","No","ZON_ES0111","Vegetation","Long term objective (LTO)","AOT40 vegetation protection","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_07040003_14_6","O3","Ozone (air)","AOT40c","AOT40 vegetation protection","2022","15908.00000000","98.91000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","6000","true","true","15908","ARE_ES0401_7_LTO_V_AOT40c_2022","No","ZON_ES0401","Vegetation","Long term objective (LTO)","AOT40 vegetation protection","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_23010002_10_49","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2022","48.00000000","95.89000000","Aggregation calculated by the EEA based on reported time series","count","35","true","false","13","ARE_ES0108_5_LV_H_daysAbove_2022","No","ZON_ES0108","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_38036001_10_49","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2022","39.00000000","95.34000000","Aggregation calculated by the EEA based on reported time series","count","35","true","true","51","ARE_ES0508_5_LV_H_daysAbove_2022","No","ZON_ES0508","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Objective estimation","Model","OBE_ES_CSIC_NS_PM10_H_LV_daysAbove","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2022","41.00000000","","Maximum air pollution level identified by the EEA in reported modelling results within the zone.","count","35","true","false","12","ARE_ES0508_5_LV_H_daysAbove_2022","No","ZON_ES0508","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).","14/04/2026 22:28:00"
"Spain","Objective estimation","Model","OBE_ES_CSIC_NS_PM10_H_LV_daysAbove","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2022","42.00000000","","Maximum air pollution level identified by the EEA in reported modelling results within the zone.","count","35","true","false","15","ARE_ES0118_5_LV_H_daysAbove_2022","No","ZON_ES0118","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_38008001_10_49","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2022","51.00000000","95.62000000","Aggregation calculated by the EEA based on reported time series","count","35","true","true","51","ARE_ES0508_5_LV_H_daysAbove_2022","No","ZON_ES0508","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Indicative measurement","Sampling Point","SP_35016014_10_49","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2022","37.00000000","82.47000000","Aggregation calculated by the EEA based on reported time series","count","35","true","true","49","ARE_ES0501_5_LV_H_daysAbove_2022","No","ZON_ES0501","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_26019001_14_6","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","2022","5.00000000","98.90000000","Aggregation calculated by the EEA based on reported time series","count","0","true","true","10","ARE_ES1705_7_LTO_H_daysAbove_2022","No","ZON_ES1705","Health","Long term objective (LTO)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_33031032_14_6","O3","Ozone (air)","P1Y-hrsAbove180","1 year hour exceed 180","2022","2.00000000","97.28000000","Aggregation calculated by the EEA based on reported time series","count","0","true","true","4","ARE_ES0308_7_INT_H_hrsAbove_2022","No","ZON_ES0308","Health","Information Threshold (INT)","Hours in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Objective estimation","Model","OBE_ES_CSIC_NS_PM10_H_LV_daysAbove","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2022","44.00000000","","Maximum air pollution level identified by the EEA in reported modelling results within the zone.","count","35","true","false","5","ARE_ES0501_5_LV_H_daysAbove_2022","No","ZON_ES0501","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).","14/04/2026 22:28:00"
