Country,Assessment Type,Assessment Method,AQ Assessment Method Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Data Coverage,EEA Assessment Description,Unit Of Air Pollution Level,Exceedance Threshold,EEA Exceedance Assessment,Country Exceedance Assessment,Country Reported Max Value,AQ Assessment Regime Id,Preliminary,AQ Zone Id,Protection Target,Objective Type,Reporting Metric,Data Description,Compiled,Resident Population,Geographical Name,I
Spain,Fixed measurement,Sampling Point,SP_48015002_8_8,NO2,Nitrogen dioxide (air),P1Y-hrsAbove200,1 year hour exceed 200,2021,0.0,97.56,Aggregation calculated by the EEA based on reported time series,count,18.0,False,False,0.0,ARE_ES1602_8_LV_H_hrsAbove_2021,No,ZON_ES1602,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,845280.0,BAJO NERVION,0.0
Spain,Fixed measurement,Sampling Point,SP_30015001_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2021,7.0,99.71,Aggregation calculated by the EEA based on reported time series,ug.m-3,40.0,False,False,7.2,ARE_ES1401_8_LV_H_aMean_2021,No,ZON_ES1401,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,1.0,,0.0
Spain,Fixed measurement,Sampling Point,SP_11012002_8_8,NO2,Nitrogen dioxide (air),P1Y-hrsAbove200,1 year hour exceed 200,2021,0.0,96.68,Aggregation calculated by the EEA based on reported time series,count,18.0,False,False,0.0,ARE_ES0124_8_LV_H_hrsAbove_2021,No,ZON_ES0124,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,760746.0,NUEVA ZONA DE LA BAHIA DE CADIZ,0.0
Spain,Fixed measurement,Sampling Point,SP_36041001_14_6,O3,Ozone (air),AOT40c-P5Y,AOT40 vegetation protection averaged over 5 years,2021,4915.0,98.08,Aggregation calculated by the EEA based on reported time series,ug.m-3,18000.0,False,False,5065.0,ARE_ES1223_7_TV_V_AOT40c-5yr_2021,No,ZON_ES1223,Vegetation,Target Value (TV),AOT40 vegetation protection averaged over 5 years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,643100.0,ZONA SUR,1.5859827152555168
Spain,Fixed measurement,Sampling Point,SP_46258001_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2021,0.0,90.68,Aggregation calculated by the EEA based on reported time series,count,3.0,False,False,0.0,ARE_ES1008_1_LV_H_daysAbove_2021,No,ZON_ES1008,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,48642.0,TURIA. AREA INTERIOR,0.0
Spain,Fixed measurement,Sampling Point,SP_21053003_1_38,SO2,Sulphur dioxide (air),P1Y-hrsAbove350,1 year hour exceed 350,2021,0.0,95.32,Aggregation calculated by the EEA based on reported time series,count,24.0,False,False,1.0,ARE_ES0121_1_LV_H_hrsAbove_2021,No,ZON_ES0121,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,244165.0,NUEVA ZONA INDUSTRIAL DE HUELVA,0.0
Spain,Fixed measurement,Sampling Point,SP_15005011_1_38,SO2,Sulphur dioxide (air),P1Y-hrsAbove350,1 year hour exceed 350,2021,0.0,99.37,Aggregation calculated by the EEA based on reported time series,count,24.0,False,False,0.0,ARE_ES1217_1_LV_H_hrsAbove_2021,No,ZON_ES1217,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,33516.0,ARTEIXO,0.0
Spain,Fixed measurement,Sampling Point,SP_39086001_1_38,SO2,Sulphur dioxide (air),P1Y-hrsAbove350,1 year hour exceed 350,2021,0.0,96.35,Aggregation calculated by the EEA based on reported time series,count,24.0,False,False,0.0,ARE_ES0604_1_LV_H_hrsAbove_2021,No,ZON_ES0604,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,52653.0,CANTABRIA ZONA INTERIOR,0.0
Spain,Fixed random measurements,Sampling Point,SP_08022006_10_M,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2021,18.0,58.08,Aggregation calculated by the EEA based on reported time series,ug.m-3,40.0,False,False,25.0,ARE_ES0916_5_LV_H_aMean_2021,No,ZON_ES0916,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,202375.0,CATALUNYA CENTRAL,2.3877705877926436
Spain,Fixed measurement,Sampling Point,SP_39075006_30_59,C6H6,Benzene (air),P1Y,Annual mean / 1 calendar year,2021,0.0,91.05,Aggregation calculated by the EEA based on reported time series,ug.m-3,5.0,False,False,0.055,ARE_ES0601_20_LV_H_aMean_2021,No,ZON_ES0601,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,225390.0,BAHIA DE SANTANDER,0.0
Spain,Fixed measurement,Sampling Point,SP_13071015_8_8,NO2,Nitrogen dioxide (air),P1Y-hrsAbove200,1 year hour exceed 200,2021,0.0,97.11,Aggregation calculated by the EEA based on reported time series,count,18.0,False,False,0.0,ARE_ES0725_8_LV_H_hrsAbove_2021,No,ZON_ES0725,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,70061.0,COMARCA DE PUERTOLLANO,0.0
Spain,Fixed measurement,Sampling Point,SP_33031032_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2021,14.0,98.97,Aggregation calculated by the EEA based on reported time series,ug.m-3,40.0,False,False,14.0,ARE_ES0308_8_LV_H_aMean_2021,No,ZON_ES0308,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,97244.0,CUENCAS,1.7457519851285435
Spain,Fixed measurement,Sampling Point,SP_46220010_10_46,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2021,1.0,96.71,Aggregation calculated by the EEA based on reported time series,count,35.0,False,False,11.0,ARE_ES1005_5_LV_H_daysAbove_2021,No,ZON_ES1005,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,142783.0,PALANCIA-JAVALAMBRE. AREA COSTERA,0.14727647150395404
Spain,Fixed measurement,Sampling Point,SP_39008001_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2021,2.0,98.9,Aggregation calculated by the EEA based on reported time series,count,35.0,False,False,7.0,ARE_ES0601_5_LV_H_daysAbove_2021,No,ZON_ES0601,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,225390.0,BAHIA DE SANTANDER,0.30588197963196684
Spain,Fixed measurement,Sampling Point,SP_36042001_14_6,O3,Ozone (air),P3Y-dmaxAbove120,Daymax exceed 120 averaged over 3 consecutive years,2021,2.0,100.0,Aggregation calculated by the EEA based on reported time series,count,25.0,False,False,5.0,ARE_ES1223_7_TV_H_daysAbove-3yr_2021,No,ZON_ES1223,Health,Target Value (TV),Days in exceedance averaged over 3 calendar years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,643100.0,ZONA SUR,0.4646622807666214
Spain,Fixed measurement,Sampling Point,SP_35026003_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2021,0.0,86.3,Aggregation calculated by the EEA based on reported time series,count,3.0,False,False,0.0,ARE_ES0510_1_LV_H_daysAbove_2021,No,ZON_ES0510,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,323354.0,SUR DE GRAN CANARIA,0.0
Spain,Fixed measurement,Sampling Point,SP_06070001_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2021,0.0,93.7,Aggregation calculated by the EEA based on reported time series,count,3.0,False,False,0.0,ARE_ES1104_1_LV_H_daysAbove_2021,No,ZON_ES1104,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,617638.0,EXTREMADURA RURAL,0.0
Spain,Fixed measurement,Sampling Point,SP_26066001_1_38,SO2,Sulphur dioxide (air),winter-avg,Winter mean,2021,3.0,97.66,Aggregation calculated by the EEA based on reported time series,ug.m-3,20.0,False,False,3.1,ARE_ES1705_1_CL_V_wMean_2021,No,ZON_ES1705,Vegetation,Critical level (CL),Winter Mean,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,154369.0,LA RIOJA,0.7782840136221097
Spain,Fixed measurement,Sampling Point,SP_13071016_8_8,NO2,Nitrogen dioxide (air),P1Y-hrsAbove200,1 year hour exceed 200,2021,0.0,88.6,Aggregation calculated by the EEA based on reported time series,count,18.0,False,False,0.0,ARE_ES0725_8_LV_H_hrsAbove_2021,No,ZON_ES0725,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,70061.0,COMARCA DE PUERTOLLANO,0.0
Spain,Fixed measurement,Sampling Point,SP_36057019_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2021,3.0,96.71,Aggregation calculated by the EEA based on reported time series,count,35.0,False,False,5.0,ARE_ES1221_5_LV_H_daysAbove_2021,No,ZON_ES1221,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,403722.0,VIGO + AREA METROPOLITANA,0.4805213499462575
Spain,Indicative measurement,Sampling Point,SP_49275002_30_59,C6H6,Benzene (air),P1Y,Annual mean / 1 calendar year,2021,1.0,1.2,Aggregation calculated by the EEA based on reported time series,ug.m-3,5.0,False,False,0.69,ARE_ES0818_20_LV_H_aMean_2021,No,ZON_ES0818,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,228511.0,MUCIPIOS MEDIANOS DE CYL,1.0717814221716038
Spain,Fixed measurement,Sampling Point,SP_21055004_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2021,6.0,93.97,Aggregation calculated by the EEA based on reported time series,count,35.0,False,False,17.0,ARE_ES0121_5_LV_H_daysAbove_2021,No,ZON_ES0121,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,244165.0,NUEVA ZONA INDUSTRIAL DE HUELVA,0.9236028702563852
Spain,Fixed measurement,Sampling Point,SP_44051005_10_M,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2021,0.0,93.42,Aggregation calculated by the EEA based on reported time series,count,35.0,False,False,29.0,ARE_ES0203_5_LV_H_daysAbove_2021,No,ZON_ES0203,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,56363.0,BAJO ARAGON,0.0
Spain,Objective estimation,Sampling Point,SP_07026002_19_M,Pb in PM10,Lead in PM10 (aerosol),P1Y,Annual mean / 1 calendar year,2021,0.0,7.95,Aggregation calculated by the EEA based on reported time series,ug.m-3,0.5,False,False,0.0033,ARE_ES0411_5012_LV_H_aMean_2021,No,ZON_ES0411,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,52148.0,EIVISSA,0.0
Spain,Fixed measurement,Sampling Point,SP_22158002_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2021,8.0,97.97,Aggregation calculated by the EEA based on reported time series,ug.m-3,40.0,False,False,12.0,ARE_ES0201_8_LV_H_aMean_2021,No,ZON_ES0201,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,209309.0,PIRINEOS,1.064157580561481
Spain,Fixed measurement,Sampling Point,SP_45168002_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2021,18.0,95.07,Aggregation calculated by the EEA based on reported time series,count,35.0,False,False,27.0,ARE_ES0723_5_LV_H_daysAbove_2021,No,ZON_ES0723,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,598038.0,NORTE DE TOLEDO,2.9708890870730524
Spain,Fixed measurement,Sampling Point,SP_48013006_1_38,SO2,Sulphur dioxide (air),P1Y-hrsAbove350,1 year hour exceed 350,2021,0.0,96.77,Aggregation calculated by the EEA based on reported time series,count,24.0,False,False,0.0,ARE_ES1602_1_LV_H_hrsAbove_2021,No,ZON_ES1602,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,845280.0,BAJO NERVION,0.0
Spain,Indicative measurement,Sampling Point,SP_39020001_28_M,Cd in PM10,Cadmium in PM10 (aerosol),P1Y,Annual mean / 1 calendar year,2021,0.0,15.07,Aggregation calculated by the EEA based on reported time series,ng.m-3,5.0,False,False,0.09,ARE_ES0603_5014_TV_H_aMean_2021,No,ZON_ES0603,Health,Target Value (TV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,222740.0,CANTABRIA ZONA LITORAL,0.0
Spain,Fixed measurement,Sampling Point,SP_38011006_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2021,0.0,98.36,Aggregation calculated by the EEA based on reported time series,count,3.0,False,False,0.0,ARE_ES0513_1_LV_H_daysAbove_2021,No,ZON_ES0513,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,323447.0,SUR DE TENERIFE,0.0
Spain,Fixed measurement,Sampling Point,SP_21055005_1_38,SO2,Sulphur dioxide (air),P1Y-hrsAbove350,1 year hour exceed 350,2021,0.0,96.77,Aggregation calculated by the EEA based on reported time series,count,24.0,False,False,1.0,ARE_ES0121_1_LV_H_hrsAbove_2021,No,ZON_ES0121,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,244165.0,NUEVA ZONA INDUSTRIAL DE HUELVA,0.0
Spain,Fixed measurement,Sampling Point,SP_21005999_8_8,NO2,Nitrogen dioxide (air),P1Y-hrsAbove200,1 year hour exceed 200,2021,0.0,98.65,Aggregation calculated by the EEA based on reported time series,count,18.0,False,False,0.0,ARE_ES0123_8_LV_H_hrsAbove_2021,No,ZON_ES0123,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,1.0,,0.0
Spain,Indicative measurement,Sampling Point,SP_38009001_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2021,10.0,78.08,Aggregation calculated by the EEA based on reported time series,count,35.0,False,False,33.0,ARE_ES0508_5_LV_H_daysAbove_2021,No,ZON_ES0508,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,116412.0,"LA PALMA, LA GOMERA Y EL HIERRO",1.4474279287523317
Spain,Fixed measurement,Sampling Point,SP_08089005_14_6,O3,Ozone (air),P3Y-dmaxAbove120,Daymax exceed 120 averaged over 3 consecutive years,2021,16.0,100.0,Aggregation calculated by the EEA based on reported time series,count,25.0,False,False,19.0,ARE_ES0901_7_TV_H_daysAbove-3yr_2021,No,ZON_ES0901,Health,Target Value (TV),Days in exceedance averaged over 3 calendar years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,2951074.0,AREA DE BARCELONA,4.140787263896573
Spain,Fixed measurement,Sampling Point,SP_25051001_27_M,BaP in PM10,Benzo(a)pyrene in PM10 (aerosol),P1Y,Annual mean / 1 calendar year,2021,1.0,28.77,Aggregation calculated by the EEA based on reported time series,ng.m-3,1.0,False,False,0.5,ARE_ES0917_5029_TV_H_aMean_2021,No,ZON_ES0917,Health,Target Value (TV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,72127.0,PIRINEU ORIENTAL,4.85809786882474
Spain,Fixed measurement,Sampling Point,SP_50297026_28_M,Cd in PM10,Cadmium in PM10 (aerosol),P1Y,Annual mean / 1 calendar year,2021,1.0,98.08,Aggregation calculated by the EEA based on reported time series,ng.m-3,5.0,False,False,0.6,ARE_ES0205_5014_TV_H_aMean_2021,No,ZON_ES0205,Health,Target Value (TV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,694101.0,ZARAGOZA,1.1682845340192614
Spain,Fixed measurement,Sampling Point,SP_32039001_14_6,O3,Ozone (air),P3Y-dmaxAbove120,Daymax exceed 120 averaged over 3 consecutive years,2021,2.0,100.0,Aggregation calculated by the EEA based on reported time series,count,25.0,False,False,5.0,ARE_ES1223_7_TV_H_daysAbove-3yr_2021,No,ZON_ES1223,Health,Target Value (TV),Days in exceedance averaged over 3 calendar years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,643100.0,ZONA SUR,0.4646622807666214
Spain,Fixed measurement,Sampling Point,SP_36038008_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2021,4.0,98.63,Aggregation calculated by the EEA based on reported time series,count,35.0,False,False,4.0,ARE_ES1206_5_LV_H_daysAbove_2021,No,ZON_ES1206,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,82535.0,PONTEVEDRA,0.5619015034996911
Spain,Fixed measurement,Sampling Point,SP_43004005_8_8,NO2,Nitrogen dioxide (air),P1Y-hrsAbove200,1 year hour exceed 200,2021,0.0,90.9,Aggregation calculated by the EEA based on reported time series,count,18.0,False,False,0.0,ARE_ES0915_8_LV_H_hrsAbove_2021,No,ZON_ES0915,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,377575.0,TERRES DE L'EBRE,0.0
Spain,Fixed measurement,Sampling Point,SP_26066001_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2021,6.0,96.93,Aggregation calculated by the EEA based on reported time series,ug.m-3,40.0,False,False,7.4,ARE_ES1705_8_LV_H_aMean_2021,No,ZON_ES1705,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,154369.0,LA RIOJA,0.7782840136221097
Spain,Fixed measurement,Sampling Point,SP_28180001_14_6,O3,Ozone (air),P3Y-dmaxAbove120,Daymax exceed 120 averaged over 3 consecutive years,2021,20.0,100.0,Aggregation calculated by the EEA based on reported time series,count,25.0,False,True,38.0,ARE_ES1313_7_TV_H_daysAbove-3yr_2021,No,ZON_ES1313,Health,Target Value (TV),Days in exceedance averaged over 3 calendar years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,49539.0,CUENCA DEL TAJU?A,3.7559577884956123
Spain,Fixed measurement,Sampling Point,SP_07003004_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2021,7.0,96.32,Aggregation calculated by the EEA based on reported time series,ug.m-3,40.0,False,False,6.6,ARE_ES0413_8_LV_H_aMean_2021,No,ZON_ES0413,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,468906.0,RESTO MALLORCA,0.9924400132315133
Spain,Fixed measurement,Sampling Point,SP_11020003_8_8,NO2,Nitrogen dioxide (air),P1Y-hrsAbove200,1 year hour exceed 200,2021,0.0,97.08,Aggregation calculated by the EEA based on reported time series,count,18.0,False,False,0.0,ARE_ES0124_8_LV_H_hrsAbove_2021,No,ZON_ES0124,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,760746.0,NUEVA ZONA DE LA BAHIA DE CADIZ,0.0
Spain,Fixed measurement,Sampling Point,SP_38017001_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2021,0.0,99.73,Aggregation calculated by the EEA based on reported time series,count,3.0,False,False,0.0,ARE_ES0513_1_LV_H_daysAbove_2021,No,ZON_ES0513,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,323447.0,SUR DE TENERIFE,0.0
Spain,Indicative measurement,Sampling Point,SP_46077006_9_46,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2021,9.0,26.02,Aggregation calculated by the EEA based on reported time series,ug.m-3,25.0,False,False,9.3,ARE_ES1010_6001_LV_H_aMean_2021,No,ZON_ES1010,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,77121.0,JUCAR-CABRIEL. AREA INTERIOR,1.759382154817241
Spain,Fixed measurement,Sampling Point,SP_46220009_14_6,O3,Ozone (air),P3Y-dmaxAbove120,Daymax exceed 120 averaged over 3 consecutive years,2021,2.0,100.0,Aggregation calculated by the EEA based on reported time series,count,25.0,False,False,11.0,ARE_ES1005_7_TV_H_daysAbove-3yr_2021,No,ZON_ES1005,Health,Target Value (TV),Days in exceedance averaged over 3 calendar years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,142783.0,PALANCIA-JAVALAMBRE. AREA COSTERA,0.41237412021107134
Spain,Fixed measurement,Sampling Point,SP_38038022_8_8,NO2,Nitrogen dioxide (air),P1Y-hrsAbove200,1 year hour exceed 200,2021,0.0,90.41,Aggregation calculated by the EEA based on reported time series,count,18.0,False,False,1.0,ARE_ES0511_8_LV_H_hrsAbove_2021,No,ZON_ES0511,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,366573.0,STA. CRUZ DE TENERIFE-S. CRISTOBAL DE LA LAGUNA,0.0
Spain,Fixed measurement,Sampling Point,SP_11033005_9_49,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2021,8.0,95.82,Aggregation calculated by the EEA based on reported time series,ug.m-3,25.0,False,False,17.0,ARE_ES0104_6001_LV_H_aMean_2021,No,ZON_ES0104,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,247124.0,ZONA INDUSTRIAL DE BAHIA DE ALGECIRAS,1.725732775977691
Spain,Fixed measurement,Sampling Point,SP_48082003_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2021,757.0,95.29,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,False,False,3081.0,ARE_ES1610_7_LTO_V_AOT40c_2021,No,ZON_ES1610,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,568913.0,LITORAL,0.7260949523884025
Spain,Fixed measurement,Sampling Point,SP_37177001_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2021,2.0,99.0,Aggregation calculated by the EEA based on reported time series,ug.m-3,20.0,False,False,2.4,ARE_ES0831_1_CL_V_aMean_2021,No,ZON_ES0831,Vegetation,Critical level (CL),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,195037.0,ZONA SUR Y ESTE DE CYL,0.5290117008139638
Spain,Indicative measurement,Sampling Point,SP_50059001_30_I,C6H6,Benzene (air),P1Y,Annual mean / 1 calendar year,2021,0.0,21.92,Aggregation calculated by the EEA based on reported time series,ug.m-3,5.0,False,False,0.34,ARE_ES0206_20_LV_H_aMean_2021,No,ZON_ES0206,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,651128.0,ARAGON (SIN AGLOMERACIONES),0.0
Spain,Fixed measurement,Sampling Point,SP_38005001_10_46,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2021,31.0,96.44,Aggregation calculated by the EEA based on reported time series,count,35.0,False,False,12.0,ARE_ES0513_5_LV_H_daysAbove_2021,No,ZON_ES0513,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,323447.0,SUR DE TENERIFE,4.880111341389134
Spain,Fixed measurement,Sampling Point,SP_08019058_14_6,O3,Ozone (air),AOT40c-P5Y,AOT40 vegetation protection averaged over 5 years,2021,16921.0,58.59,Aggregation calculated by the EEA based on reported time series,ug.m-3,18000.0,False,False,17382.0,ARE_ES0901_7_TV_V_AOT40c-5yr_2021,No,ZON_ES0901,Vegetation,Target Value (TV),AOT40 vegetation protection averaged over 5 years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,2951074.0,AREA DE BARCELONA,6.08214073718697
Spain,Fixed measurement,Sampling Point,SP_07010001_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2021,0.0,90.68,Aggregation calculated by the EEA based on reported time series,count,3.0,False,False,0.0,ARE_ES0413_1_LV_H_daysAbove_2021,No,ZON_ES0413,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,468906.0,RESTO MALLORCA,0.0
Spain,Fixed measurement,Sampling Point,SP_38005001_8_8,NO2,Nitrogen dioxide (air),P1Y-hrsAbove200,1 year hour exceed 200,2021,0.0,98.58,Aggregation calculated by the EEA based on reported time series,count,18.0,False,False,0.0,ARE_ES0513_8_LV_H_hrsAbove_2021,No,ZON_ES0513,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,323447.0,SUR DE TENERIFE,0.0
Spain,Objective estimation,Sampling Point,SP_12120001_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2021,5.0,11.8,Aggregation calculated by the EEA based on reported time series,ug.m-3,40.0,False,False,5.3,ARE_ES1001_8_LV_H_aMean_2021,No,ZON_ES1001,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,92546.0,CERVOL-ELS PORTS. AREA COSTERA,0.620794706565925
