Country,Assessment Type,Assessment Method,AQ Assessment Method Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Data Coverage,EEA Assessment Description,Unit Of Air Pollution Level,Exceedance Threshold,EEA Exceedance Assessment,Country Exceedance Assessment,Country Reported Max Value,AQ Assessment Regime Id,Preliminary,AQ Zone Id,Protection Target,Objective Type,Reporting Metric,Data Description,Compiled,Resident Population,Geographical Name,I
Spain,Fixed measurement,Sampling Point,SP_08022006_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2020,8674.0,97.55,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,8674.0,ARE_ES0910_7_LTO_V_AOT40c_2020,No,ZON_ES0910,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,1.0,,0.0
Spain,Fixed measurement,Sampling Point,SP_21050002_14_6,O3,Ozone (air),P3Y-dmaxAbove120,Daymax exceed 120 averaged over 3 consecutive years,2020,29.0,100.0,Aggregation calculated by the EEA based on reported time series,count,25.0,True,True,50.0,ARE_ES0123_7_TV_H_daysAbove-3yr_2020,No,ZON_ES0123,Health,Target Value (TV),Days in exceedance averaged over 3 calendar years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,1.0,,0.0
Spain,Fixed measurement,Sampling Point,SP_04064001_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2020,15019.0,97.64,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,21822.0,ARE_ES0123_7_LTO_V_AOT40c_2020,No,ZON_ES0123,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,1.0,,0.0
Spain,Fixed measurement,Sampling Point,SP_02003001_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2020,10216.0,98.91,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,10216.0,ARE_ES0726_7_LTO_V_AOT40c_2020,No,ZON_ES0726,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,299757.0,SURESTE DE ALBACETE,9.325112585414505
Spain,Fixed measurement,Sampling Point,SP_07054001_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2020,11417.0,99.09,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,11417.0,ARE_ES0411_7_LTO_V_AOT40c_2020,No,ZON_ES0411,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,52148.0,EIVISSA,8.976117054717422
Spain,Objective estimation,Model,OBE_ES_CSIC_NS_PM10_H_LV_daysAbove,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2020,50.0,,Maximum air pollution level identified by the EEA in reported modelling results within the zone.,count,35.0,True,False,9.0,ARE_ES0501_5_LV_H_daysAbove_2020,No,ZON_ES0501,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).,14/04/2026 22:28:00,378675.0,LAS PALMAS DE GRAN CANARIA,7.968952334410266
Spain,Objective estimation,Model,OBE_ES_CSIC_NS_PM10_H_LV_daysAbove,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2020,37.0,,Maximum air pollution level identified by the EEA in reported modelling results within the zone.,count,35.0,True,False,6.0,ARE_ES0508_5_LV_H_daysAbove_2020,No,ZON_ES0508,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).,14/04/2026 22:28:00,116412.0,"LA PALMA, LA GOMERA Y EL HIERRO",5.355483336383628
Spain,Fixed measurement,Sampling Point,SP_04066003_14_6,O3,Ozone (air),AOT40c-P5Y,AOT40 vegetation protection averaged over 5 years,2020,24236.0,97.25,Aggregation calculated by the EEA based on reported time series,ug.m-3,18000.0,True,True,24236.0,ARE_ES0116_7_TV_V_AOT40c-5yr_2020,No,ZON_ES0116,Vegetation,Target Value (TV),AOT40 vegetation protection averaged over 5 years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,41407.0,ZONA INDUSTRIAL DE CARBONERAS,6.216633322289136
Spain,Objective estimation,Model,OBE_ES_CSIC_NS_PM10_H_LV_daysAbove,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2020,82.0,,Maximum air pollution level identified by the EEA in reported modelling results within the zone.,count,35.0,True,False,32.0,ARE_ES0510_5_LV_H_daysAbove_2020,No,ZON_ES0510,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).,14/04/2026 22:28:00,323354.0,SUR DE GRAN CANARIA,12.908389014012393
Spain,Fixed measurement,Sampling Point,SP_08283004_14_6,O3,Ozone (air),P3Y-dmaxAbove120,Daymax exceed 120 averaged over 3 consecutive years,2020,35.0,100.0,Aggregation calculated by the EEA based on reported time series,count,25.0,True,True,39.0,ARE_ES0906_7_TV_H_daysAbove-3yr_2020,No,ZON_ES0906,Health,Target Value (TV),Days in exceedance averaged over 3 calendar years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,159959.0,PLANA DE VIC,7.285612152607222
Spain,Objective estimation,Model,OBE_ES_CSIC_NS_PM10_H_LV_daysAbove,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2020,50.0,,Maximum air pollution level identified by the EEA in reported modelling results within the zone.,count,35.0,True,True,59.0,ARE_ES0501_5_LV_H_daysAbove_2020,No,ZON_ES0501,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).,14/04/2026 22:28:00,378675.0,LAS PALMAS DE GRAN CANARIA,7.968952334410266
Spain,Objective estimation,Model,OBE_ES_CSIC_NS_PM10_H_LV_daysAbove,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2020,48.0,,Maximum air pollution level identified by the EEA in reported modelling results within the zone.,count,35.0,True,False,11.0,ARE_ES0504_5_LV_H_daysAbove_2020,No,ZON_ES0504,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).,14/04/2026 22:28:00,275851.0,FUERTEVENTURA Y LANZAROTE,7.461496543100272
Spain,Fixed measurement,Sampling Point,SP_26066001_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2020,6501.0,96.74,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,10020.0,ARE_ES1705_7_LTO_V_AOT40c_2020,No,ZON_ES1705,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,154369.0,LA RIOJA,5.62180485839704
Spain,Fixed measurement,Sampling Point,SP_28079058_14_6,O3,Ozone (air),P3Y-dmaxAbove120,Daymax exceed 120 averaged over 3 consecutive years,2020,46.0,100.0,Aggregation calculated by the EEA based on reported time series,count,25.0,True,True,48.0,ARE_ES1301_7_TV_H_daysAbove-3yr_2020,No,ZON_ES1301,Health,Target Value (TV),Days in exceedance averaged over 3 calendar years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,3460491.0,MADRID,12.032013412290276
Spain,Objective estimation,Model,OBE_ES_CSIC_NS_PM10_H_LV_daysAbove,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2020,50.0,,Maximum air pollution level identified by the EEA in reported modelling results within the zone.,count,35.0,True,False,9.0,ARE_ES0501_5_LV_H_daysAbove_2020,No,ZON_ES0501,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).,14/04/2026 22:28:00,378675.0,LAS PALMAS DE GRAN CANARIA,7.968952334410266
Spain,Objective estimation,Model,OBE_ES_CSIC_NS_PM10_H_LV_daysAbove,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2020,37.0,,Maximum air pollution level identified by the EEA in reported modelling results within the zone.,count,35.0,True,True,43.0,ARE_ES0508_5_LV_H_daysAbove_2020,No,ZON_ES0508,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).,14/04/2026 22:28:00,116412.0,"LA PALMA, LA GOMERA Y EL HIERRO",5.355483336383628
Spain,Fixed measurement,Sampling Point,SP_08283004_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2020,16330.0,97.37,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,16330.0,ARE_ES0906_7_LTO_V_AOT40c_2020,No,ZON_ES0906,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,159959.0,PLANA DE VIC,14.163576958580471
Spain,Objective estimation,Model,OBE_ES_CSIC_NS_PM10_H_LV_daysAbove,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2020,82.0,,Maximum air pollution level identified by the EEA in reported modelling results within the zone.,count,35.0,True,True,111.0,ARE_ES0510_5_LV_H_daysAbove_2020,No,ZON_ES0510,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).,14/04/2026 22:28:00,323354.0,SUR DE GRAN CANARIA,12.908389014012393
Spain,Fixed measurement,Sampling Point,SP_13034002_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2020,16077.0,98.28,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,16077.0,ARE_ES0724_7_LTO_V_AOT40c_2020,No,ZON_ES0724,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,654857.0,LA MANCHA,15.584364477628782
Spain,Fixed measurement,Sampling Point,SP_12140002_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2020,11555.0,97.37,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,11555.0,ARE_ES1006_7_LTO_V_AOT40c_2020,No,ZON_ES1006,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,24401.0,PALANCIA-JAVALAMBRE. AREA INTERIOR,8.449415851007526
Spain,Fixed measurement,Sampling Point,SP_29067005_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2020,22428.0,89.04,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,22428.0,ARE_ES0119_7_LTO_V_AOT40c_2020,No,ZON_ES0119,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,1306415.0,MALAGA Y COSTA DEL SOL,22.861911369504988
Spain,Fixed measurement,Sampling Point,SP_07042001_14_6,O3,Ozone (air),AOT40c-P5Y,AOT40 vegetation protection averaged over 5 years,2020,18844.0,98.3,Aggregation calculated by the EEA based on reported time series,ug.m-3,18000.0,True,True,19343.0,ARE_ES0413_7_TV_V_AOT40c-5yr_2020,No,ZON_ES0413,Vegetation,Target Value (TV),AOT40 vegetation protection averaged over 5 years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,468906.0,RESTO MALLORCA,5.936996701376076
Spain,Fixed measurement,Sampling Point,SP_19046001_14_6,O3,Ozone (air),AOT40c-P5Y,AOT40 vegetation protection averaged over 5 years,2020,21046.0,98.3,Aggregation calculated by the EEA based on reported time series,ug.m-3,18000.0,True,True,21046.0,ARE_ES0721_7_TV_V_AOT40c-5yr_2020,No,ZON_ES0721,Vegetation,Target Value (TV),AOT40 vegetation protection averaged over 5 years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,192249.0,AGLOMERACIÓN DE GUADALAJARA,6.178011312596965
Spain,Objective estimation,Model,OBE_ES_CSIC_NS_PM10_H_LV_daysAbove,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2020,48.0,,Maximum air pollution level identified by the EEA in reported modelling results within the zone.,count,35.0,True,True,59.0,ARE_ES0504_5_LV_H_daysAbove_2020,No,ZON_ES0504,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).,14/04/2026 22:28:00,275851.0,FUERTEVENTURA Y LANZAROTE,7.461496543100272
Spain,Fixed measurement,Sampling Point,SP_38006002_10_46,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2020,36.0,98.63,Aggregation calculated by the EEA based on reported time series,count,35.0,True,False,21.0,ARE_ES0513_5_LV_H_daysAbove_2020,No,ZON_ES0513,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,323447.0,SUR DE TENERIFE,5.667226073871252
Spain,Objective estimation,Model,OBE_ES_CSIC_NS_PM10_H_LV_daysAbove,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2020,37.0,,Maximum air pollution level identified by the EEA in reported modelling results within the zone.,count,35.0,True,False,6.0,ARE_ES0508_5_LV_H_daysAbove_2020,No,ZON_ES0508,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).,14/04/2026 22:28:00,116412.0,"LA PALMA, LA GOMERA Y EL HIERRO",5.355483336383628
Spain,Fixed measurement,Sampling Point,SP_08202001_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2020,7884.0,98.73,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,11133.0,ARE_ES0908_7_LTO_V_AOT40c_2020,No,ZON_ES0908,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,444963.0,COMARQUES DE GIRONA,7.421897604076214
Spain,Fixed measurement,Sampling Point,SP_28102001_14_6,O3,Ozone (air),AOT40c-P5Y,AOT40 vegetation protection averaged over 5 years,2020,27138.0,97.28,Aggregation calculated by the EEA based on reported time series,ug.m-3,18000.0,True,True,27138.0,ARE_ES1313_7_TV_V_AOT40c-5yr_2020,No,ZON_ES1313,Vegetation,Target Value (TV),AOT40 vegetation protection averaged over 5 years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,49539.0,CUENCA DEL TAJU?A,7.078415448902356
Spain,Objective estimation,Model,OBE_ES_CSIC_NS_PM10_H_LV_daysAbove,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2020,82.0,,Maximum air pollution level identified by the EEA in reported modelling results within the zone.,count,35.0,True,False,32.0,ARE_ES0510_5_LV_H_daysAbove_2020,No,ZON_ES0510,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).,14/04/2026 22:28:00,323354.0,SUR DE GRAN CANARIA,12.908389014012393
Spain,Fixed measurement,Sampling Point,SP_38006002_10_46,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2020,36.0,98.63,Aggregation calculated by the EEA based on reported time series,count,35.0,True,True,71.0,ARE_ES0513_5_LV_H_daysAbove_2020,No,ZON_ES0513,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,323447.0,SUR DE TENERIFE,5.667226073871252
Spain,Fixed measurement,Sampling Point,SP_45165003_14_6,O3,Ozone (air),AOT40c-P5Y,AOT40 vegetation protection averaged over 5 years,2020,19340.0,83.91,Aggregation calculated by the EEA based on reported time series,ug.m-3,18000.0,True,True,23422.0,ARE_ES0723_7_TV_V_AOT40c-5yr_2020,No,ZON_ES0723,Vegetation,Target Value (TV),AOT40 vegetation protection averaged over 5 years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,598038.0,NORTE DE TOLEDO,6.206774145184412
Spain,Fixed measurement,Sampling Point,SP_04066009_14_6,O3,Ozone (air),AOT40c-P5Y,AOT40 vegetation protection averaged over 5 years,2020,23971.0,97.52,Aggregation calculated by the EEA based on reported time series,ug.m-3,18000.0,True,True,24236.0,ARE_ES0116_7_TV_V_AOT40c-5yr_2020,No,ZON_ES0116,Vegetation,Target Value (TV),AOT40 vegetation protection averaged over 5 years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,41407.0,ZONA INDUSTRIAL DE CARBONERAS,6.148659736284571
Spain,Fixed measurement,Sampling Point,SP_08259002_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2020,9022.0,99.09,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,11133.0,ARE_ES0908_7_LTO_V_AOT40c_2020,No,ZON_ES0908,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,444963.0,COMARQUES DE GIRONA,8.493196370367276
Spain,Fixed measurement,Sampling Point,SP_28180001_14_6,O3,Ozone (air),AOT40c-P5Y,AOT40 vegetation protection averaged over 5 years,2020,20629.0,97.39,Aggregation calculated by the EEA based on reported time series,ug.m-3,18000.0,True,True,27138.0,ARE_ES1313_7_TV_V_AOT40c-5yr_2020,No,ZON_ES1313,Vegetation,Target Value (TV),AOT40 vegetation protection averaged over 5 years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,49539.0,CUENCA DEL TAJU?A,5.380670362421943
Spain,Objective estimation,Model,OBE_ES_CSIC_NS_PM10_H_LV_daysAbove,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2020,48.0,,Maximum air pollution level identified by the EEA in reported modelling results within the zone.,count,35.0,True,False,11.0,ARE_ES0504_5_LV_H_daysAbove_2020,No,ZON_ES0504,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).,14/04/2026 22:28:00,275851.0,FUERTEVENTURA Y LANZAROTE,7.461496543100272
Spain,Fixed measurement,Sampling Point,SP_08263001_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2020,7912.0,97.28,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,13676.0,ARE_ES0901_7_LTO_V_AOT40c_2020,No,ZON_ES0901,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,2951074.0,AREA DE BARCELONA,8.531747091653562
Spain,Fixed measurement,Sampling Point,SP_38006002_10_46,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2020,36.0,98.63,Aggregation calculated by the EEA based on reported time series,count,35.0,True,False,21.0,ARE_ES0513_5_LV_H_daysAbove_2020,No,ZON_ES0513,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,323447.0,SUR DE TENERIFE,5.667226073871252
Spain,Fixed measurement,Sampling Point,SP_08019058_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2020,13676.0,96.65,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,13676.0,ARE_ES0901_7_LTO_V_AOT40c_2020,No,ZON_ES0901,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,2951074.0,AREA DE BARCELONA,14.747241307564979
Spain,Fixed measurement,Sampling Point,SP_28133002_14_6,O3,Ozone (air),P3Y-dmaxAbove120,Daymax exceed 120 averaged over 3 consecutive years,2020,26.0,100.0,Aggregation calculated by the EEA based on reported time series,count,25.0,True,True,26.0,ARE_ES1312_7_TV_H_daysAbove-3yr_2020,No,ZON_ES1312,Health,Target Value (TV),Days in exceedance averaged over 3 calendar years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,91935.0,CUENCA DEL ALBERCHE,5.162020115624103
Spain,Fixed measurement,Sampling Point,SP_21005999_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2020,13623.0,98.28,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,21822.0,ARE_ES0123_7_LTO_V_AOT40c_2020,No,ZON_ES0123,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,1.0,,0.0
Spain,Fixed measurement,Sampling Point,SP_29067005_14_6,O3,Ozone (air),P3Y-dmaxAbove120,Daymax exceed 120 averaged over 3 consecutive years,2020,27.0,100.0,Aggregation calculated by the EEA based on reported time series,count,25.0,True,True,29.0,ARE_ES0119_7_TV_H_daysAbove-3yr_2020,No,ZON_ES0119,Health,Target Value (TV),Days in exceedance averaged over 3 calendar years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,1306415.0,MALAGA Y COSTA DEL SOL,6.605367650900318
Spain,Objective estimation,Model,OBE_ES_CSIC_NS_PM10_H_LV_daysAbove,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2020,53.0,,Maximum air pollution level identified by the EEA in reported modelling results within the zone.,count,35.0,True,False,21.0,ARE_ES0513_5_LV_H_daysAbove_2020,No,ZON_ES0513,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).,14/04/2026 22:28:00,323447.0,SUR DE TENERIFE,8.343416164310455
Spain,Fixed measurement,Sampling Point,SP_26117001_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2020,7045.0,97.64,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,10020.0,ARE_ES1705_7_LTO_V_AOT40c_2020,No,ZON_ES1705,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,154369.0,LA RIOJA,6.092234306630848
Spain,Fixed measurement,Sampling Point,SP_03065006_14_6,O3,Ozone (air),AOT40c-P5Y,AOT40 vegetation protection averaged over 5 years,2020,18068.0,97.93,Aggregation calculated by the EEA based on reported time series,ug.m-3,18000.0,True,True,21339.0,ARE_ES1013_7_TV_V_AOT40c-5yr_2020,No,ZON_ES1013,Vegetation,Target Value (TV),AOT40 vegetation protection averaged over 5 years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,769752.0,SEGURA-VINALOPO. AREA COSTERA,5.908588151320334
Spain,Fixed measurement,Sampling Point,SP_25172001_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2020,12921.0,98.82,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,16780.0,ARE_ES0913_7_LTO_V_AOT40c_2020,No,ZON_ES0913,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,26517.0,PREPIRINEU,9.526059770890408
Spain,Fixed measurement,Sampling Point,SP_08301004_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2020,7106.0,95.65,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,13676.0,ARE_ES0901_7_LTO_V_AOT40c_2020,No,ZON_ES0901,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,2951074.0,AREA DE BARCELONA,7.662613098241938
Spain,Fixed measurement,Sampling Point,SP_12093004_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2020,10145.0,94.66,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,13584.0,ARE_ES1002_7_LTO_V_AOT40c_2020,No,ZON_ES1002,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,14867.0,CERVOL-ELS PORTS. AREA INTERIOR,7.054534299797426
Spain,Fixed measurement,Sampling Point,SP_11008009_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2020,9707.0,92.12,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,21822.0,ARE_ES0123_7_LTO_V_AOT40c_2020,No,ZON_ES0123,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,1.0,,0.0
Spain,Objective estimation,Model,OBE_ES_CSIC_NS_PM10_H_LV_daysAbove,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2020,53.0,,Maximum air pollution level identified by the EEA in reported modelling results within the zone.,count,35.0,True,True,71.0,ARE_ES0513_5_LV_H_daysAbove_2020,No,ZON_ES0513,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of reported modelling results (E1b) with assessment regimes (C) and zones (B).,14/04/2026 22:28:00,323447.0,SUR DE TENERIFE,8.343416164310455
Spain,Fixed measurement,Sampling Point,SP_18189999_14_6,O3,Ozone (air),P3Y-dmaxAbove120,Daymax exceed 120 averaged over 3 consecutive years,2020,41.0,100.0,Aggregation calculated by the EEA based on reported time series,count,25.0,True,True,50.0,ARE_ES0123_7_TV_H_daysAbove-3yr_2020,No,ZON_ES0123,Health,Target Value (TV),Days in exceedance averaged over 3 calendar years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,1.0,,0.0
Spain,Fixed measurement,Sampling Point,SP_12141002_14_6,O3,Ozone (air),AOT40c-P5Y,AOT40 vegetation protection averaged over 5 years,2020,20081.0,94.75,Aggregation calculated by the EEA based on reported time series,ug.m-3,18000.0,True,True,24969.0,ARE_ES1002_7_TV_V_AOT40c-5yr_2020,No,ZON_ES1002,Vegetation,Target Value (TV),AOT40 vegetation protection averaged over 5 years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,14867.0,CERVOL-ELS PORTS. AREA INTERIOR,4.654578717733929
Spain,Fixed measurement,Sampling Point,SP_28047002_14_6,O3,Ozone (air),P3Y-dmaxAbove120,Daymax exceed 120 averaged over 3 consecutive years,2020,29.0,100.0,Aggregation calculated by the EEA based on reported time series,count,25.0,True,True,30.0,ARE_ES1310_7_TV_H_daysAbove-3yr_2020,No,ZON_ES1310,Health,Target Value (TV),Days in exceedance averaged over 3 calendar years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,718387.0,URBANA NOROESTE,6.7933758190471165
