Country,Assessment Type,Assessment Method,AQ Assessment Method Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Data Coverage,EEA Assessment Description,Unit Of Air Pollution Level,Exceedance Threshold,EEA Exceedance Assessment,Country Exceedance Assessment,Country Reported Max Value,AQ Assessment Regime Id,Preliminary,AQ Zone Id,Protection Target,Objective Type,Reporting Metric,Data Description,Compiled,Resident Population,Geographical Name,I
Spain,Fixed measurement,Sampling Point,SP_11008003_1_38,SO2,Sulphur dioxide (air),P1Y-hrsAbove350,1 year hour exceed 350,2025,0.0,85.82,Aggregation calculated by the EEA based on reported time series,count,24.0,False,,,ARE_ES0104_1_LV_H_hrsAbove_2025,Yes,ZON_ES0104,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,247124,ZONA INDUSTRIAL DE BAHIA DE ALGECIRAS,0.0
Spain,Fixed measurement,Sampling Point,SP_11008006_1_38,SO2,Sulphur dioxide (air),P1Y-hrsAbove350,1 year hour exceed 350,2025,0.0,97.88,Aggregation calculated by the EEA based on reported time series,count,24.0,False,,,ARE_ES0104_1_LV_H_hrsAbove_2025,Yes,ZON_ES0104,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,247124,ZONA INDUSTRIAL DE BAHIA DE ALGECIRAS,0.0
Spain,Fixed measurement,Sampling Point,SP_11004007_1_38,SO2,Sulphur dioxide (air),P1Y-hrsAbove350,1 year hour exceed 350,2025,0.0,97.31,Aggregation calculated by the EEA based on reported time series,count,24.0,False,,,ARE_ES0104_1_LV_H_hrsAbove_2025,Yes,ZON_ES0104,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,247124,ZONA INDUSTRIAL DE BAHIA DE ALGECIRAS,0.0
Spain,Fixed measurement,Sampling Point,SP_11008008_1_38,SO2,Sulphur dioxide (air),P1Y-hrsAbove350,1 year hour exceed 350,2025,0.0,93.41,Aggregation calculated by the EEA based on reported time series,count,24.0,False,,,ARE_ES0104_1_LV_H_hrsAbove_2025,Yes,ZON_ES0104,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,247124,ZONA INDUSTRIAL DE BAHIA DE ALGECIRAS,0.0
Spain,Fixed measurement,Sampling Point,SP_11033006_1_38,SO2,Sulphur dioxide (air),P1Y-hrsAbove350,1 year hour exceed 350,2025,0.0,89.99,Aggregation calculated by the EEA based on reported time series,count,24.0,False,,,ARE_ES0104_1_LV_H_hrsAbove_2025,Yes,ZON_ES0104,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,247124,ZONA INDUSTRIAL DE BAHIA DE ALGECIRAS,0.0
Spain,Fixed measurement,Sampling Point,SP_11033006_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2025,0.0,89.86,Aggregation calculated by the EEA based on reported time series,count,3.0,False,,,ARE_ES0104_1_LV_H_daysAbove_2025,Yes,ZON_ES0104,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,247124,ZONA INDUSTRIAL DE BAHIA DE ALGECIRAS,0.0
Spain,Fixed measurement,Sampling Point,SP_11033010_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2025,0.0,88.77,Aggregation calculated by the EEA based on reported time series,count,3.0,False,,,ARE_ES0104_1_LV_H_daysAbove_2025,Yes,ZON_ES0104,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,247124,ZONA INDUSTRIAL DE BAHIA DE ALGECIRAS,0.0
Spain,Fixed measurement,Sampling Point,SP_11008001_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2025,0.0,94.79,Aggregation calculated by the EEA based on reported time series,count,3.0,False,,,ARE_ES0104_1_LV_H_daysAbove_2025,Yes,ZON_ES0104,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,247124,ZONA INDUSTRIAL DE BAHIA DE ALGECIRAS,0.0
Spain,Fixed measurement,Sampling Point,SP_11004007_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2025,0.0,97.81,Aggregation calculated by the EEA based on reported time series,count,3.0,False,,,ARE_ES0104_1_LV_H_daysAbove_2025,Yes,ZON_ES0104,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,247124,ZONA INDUSTRIAL DE BAHIA DE ALGECIRAS,0.0
Spain,Fixed measurement,Sampling Point,SP_11008006_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2025,0.0,98.36,Aggregation calculated by the EEA based on reported time series,count,3.0,False,,,ARE_ES0104_1_LV_H_daysAbove_2025,Yes,ZON_ES0104,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,247124,ZONA INDUSTRIAL DE BAHIA DE ALGECIRAS,0.0
Spain,Fixed measurement,Sampling Point,SP_11022005_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2025,0.0,99.45,Aggregation calculated by the EEA based on reported time series,count,3.0,False,,,ARE_ES0104_1_LV_H_daysAbove_2025,Yes,ZON_ES0104,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,247124,ZONA INDUSTRIAL DE BAHIA DE ALGECIRAS,0.0
Spain,Fixed measurement,Sampling Point,SP_11033008_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2025,0.0,98.9,Aggregation calculated by the EEA based on reported time series,count,3.0,False,,,ARE_ES0104_1_LV_H_daysAbove_2025,Yes,ZON_ES0104,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,247124,ZONA INDUSTRIAL DE BAHIA DE ALGECIRAS,0.0
Spain,Fixed measurement,Sampling Point,SP_11033003_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2025,0.0,98.9,Aggregation calculated by the EEA based on reported time series,count,3.0,False,,,ARE_ES0104_1_LV_H_daysAbove_2025,Yes,ZON_ES0104,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,247124,ZONA INDUSTRIAL DE BAHIA DE ALGECIRAS,0.0
Spain,Fixed measurement,Sampling Point,SP_11004006_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2025,0.0,98.9,Aggregation calculated by the EEA based on reported time series,count,3.0,False,,,ARE_ES0104_1_LV_H_daysAbove_2025,Yes,ZON_ES0104,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,247124,ZONA INDUSTRIAL DE BAHIA DE ALGECIRAS,0.0
Spain,Fixed measurement,Sampling Point,SP_11033004_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2025,0.0,92.6,Aggregation calculated by the EEA based on reported time series,count,3.0,False,,,ARE_ES0104_1_LV_H_daysAbove_2025,Yes,ZON_ES0104,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,247124,ZONA INDUSTRIAL DE BAHIA DE ALGECIRAS,0.0
Spain,Fixed measurement,Sampling Point,SP_11033007_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2025,0.0,97.53,Aggregation calculated by the EEA based on reported time series,count,3.0,False,,,ARE_ES0104_1_LV_H_daysAbove_2025,Yes,ZON_ES0104,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,247124,ZONA INDUSTRIAL DE BAHIA DE ALGECIRAS,0.0
Spain,Fixed measurement,Sampling Point,SP_11008003_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2025,0.0,84.93,Aggregation calculated by the EEA based on reported time series,count,3.0,False,,,ARE_ES0104_1_LV_H_daysAbove_2025,Yes,ZON_ES0104,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,247124,ZONA INDUSTRIAL DE BAHIA DE ALGECIRAS,0.0
Spain,Fixed measurement,Sampling Point,SP_11008008_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2025,0.0,92.88,Aggregation calculated by the EEA based on reported time series,count,3.0,False,,,ARE_ES0104_1_LV_H_daysAbove_2025,Yes,ZON_ES0104,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,247124,ZONA INDUSTRIAL DE BAHIA DE ALGECIRAS,0.0
Spain,Fixed measurement,Sampling Point,SP_11022007_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2025,0.0,100.0,Aggregation calculated by the EEA based on reported time series,count,3.0,False,,,ARE_ES0104_1_LV_H_daysAbove_2025,Yes,ZON_ES0104,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,247124,ZONA INDUSTRIAL DE BAHIA DE ALGECIRAS,0.0
Spain,Fixed measurement,Sampling Point,SP_11033005_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2025,0.0,97.53,Aggregation calculated by the EEA based on reported time series,count,3.0,False,,,ARE_ES0104_1_LV_H_daysAbove_2025,Yes,ZON_ES0104,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,247124,ZONA INDUSTRIAL DE BAHIA DE ALGECIRAS,0.0
Spain,Fixed measurement,Sampling Point,SP_11033009_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2025,0.0,95.34,Aggregation calculated by the EEA based on reported time series,count,3.0,False,,,ARE_ES0104_1_LV_H_daysAbove_2025,Yes,ZON_ES0104,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,247124,ZONA INDUSTRIAL DE BAHIA DE ALGECIRAS,0.0
Spain,Fixed measurement,Sampling Point,SP_23010002_1_38,SO2,Sulphur dioxide (air),P1Y-hrsAbove350,1 year hour exceed 350,2025,0.0,98.82,Aggregation calculated by the EEA based on reported time series,count,24.0,False,,,ARE_ES0108_1_LV_H_hrsAbove_2025,Yes,ZON_ES0108,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,17219,ZONA INDUSTRIAL DE BAILEN,0.0
Spain,Fixed measurement,Sampling Point,SP_23010002_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2025,0.0,99.45,Aggregation calculated by the EEA based on reported time series,count,3.0,False,,,ARE_ES0108_1_LV_H_daysAbove_2025,Yes,ZON_ES0108,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,17219,ZONA INDUSTRIAL DE BAILEN,0.0
Spain,Fixed measurement,Sampling Point,SP_14021007_1_38,SO2,Sulphur dioxide (air),P1Y-hrsAbove350,1 year hour exceed 350,2025,0.0,95.29,Aggregation calculated by the EEA based on reported time series,count,24.0,False,,,ARE_ES0111_1_LV_H_hrsAbove_2025,Yes,ZON_ES0111,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,324418,CORDOBA,0.0
Spain,Fixed measurement,Sampling Point,SP_14021009_1_38,SO2,Sulphur dioxide (air),P1Y-hrsAbove350,1 year hour exceed 350,2025,0.0,97.57,Aggregation calculated by the EEA based on reported time series,count,24.0,False,,,ARE_ES0111_1_LV_H_hrsAbove_2025,Yes,ZON_ES0111,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,324418,CORDOBA,0.0
Spain,Fixed measurement,Sampling Point,SP_14021006_1_38,SO2,Sulphur dioxide (air),P1Y-hrsAbove350,1 year hour exceed 350,2025,0.0,98.56,Aggregation calculated by the EEA based on reported time series,count,24.0,False,,,ARE_ES0111_1_LV_H_hrsAbove_2025,Yes,ZON_ES0111,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,324418,CORDOBA,0.0
Spain,Fixed measurement,Sampling Point,SP_14021007_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2025,0.0,96.16,Aggregation calculated by the EEA based on reported time series,count,3.0,False,,,ARE_ES0111_1_LV_H_daysAbove_2025,Yes,ZON_ES0111,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,324418,CORDOBA,0.0
Spain,Fixed measurement,Sampling Point,SP_14021009_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2025,0.0,98.08,Aggregation calculated by the EEA based on reported time series,count,3.0,False,,,ARE_ES0111_1_LV_H_daysAbove_2025,Yes,ZON_ES0111,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,324418,CORDOBA,0.0
Spain,Fixed measurement,Sampling Point,SP_14021006_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2025,0.0,99.73,Aggregation calculated by the EEA based on reported time series,count,3.0,False,,,ARE_ES0111_1_LV_H_daysAbove_2025,Yes,ZON_ES0111,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,324418,CORDOBA,0.0
Spain,Fixed measurement,Sampling Point,SP_04032005_1_38,SO2,Sulphur dioxide (air),P1Y-hrsAbove350,1 year hour exceed 350,2025,0.0,91.83,Aggregation calculated by the EEA based on reported time series,count,24.0,False,,,ARE_ES0116_1_LV_H_hrsAbove_2025,Yes,ZON_ES0116,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,41407,ZONA INDUSTRIAL DE CARBONERAS,0.0
Spain,Fixed measurement,Sampling Point,SP_04066007_1_38,SO2,Sulphur dioxide (air),P1Y-hrsAbove350,1 year hour exceed 350,2025,0.0,91.76,Aggregation calculated by the EEA based on reported time series,count,24.0,False,,,ARE_ES0116_1_LV_H_hrsAbove_2025,Yes,ZON_ES0116,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,41407,ZONA INDUSTRIAL DE CARBONERAS,0.0
Spain,Fixed measurement,Sampling Point,SP_04066009_1_38,SO2,Sulphur dioxide (air),P1Y-hrsAbove350,1 year hour exceed 350,2025,0.0,91.5,Aggregation calculated by the EEA based on reported time series,count,24.0,False,,,ARE_ES0116_1_LV_H_hrsAbove_2025,Yes,ZON_ES0116,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,41407,ZONA INDUSTRIAL DE CARBONERAS,0.0
Spain,Fixed measurement,Sampling Point,SP_04066003_1_38,SO2,Sulphur dioxide (air),P1Y-hrsAbove350,1 year hour exceed 350,2025,0.0,92.12,Aggregation calculated by the EEA based on reported time series,count,24.0,False,,,ARE_ES0116_1_LV_H_hrsAbove_2025,Yes,ZON_ES0116,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,41407,ZONA INDUSTRIAL DE CARBONERAS,0.0
Spain,Fixed measurement,Sampling Point,SP_04032005_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2025,0.0,91.51,Aggregation calculated by the EEA based on reported time series,count,3.0,False,,,ARE_ES0116_1_LV_H_daysAbove_2025,Yes,ZON_ES0116,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,41407,ZONA INDUSTRIAL DE CARBONERAS,0.0
Spain,Fixed measurement,Sampling Point,SP_04066007_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2025,0.0,91.23,Aggregation calculated by the EEA based on reported time series,count,3.0,False,,,ARE_ES0116_1_LV_H_daysAbove_2025,Yes,ZON_ES0116,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,41407,ZONA INDUSTRIAL DE CARBONERAS,0.0
Spain,Fixed measurement,Sampling Point,SP_04066003_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2025,0.0,92.6,Aggregation calculated by the EEA based on reported time series,count,3.0,False,,,ARE_ES0116_1_LV_H_daysAbove_2025,Yes,ZON_ES0116,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,41407,ZONA INDUSTRIAL DE CARBONERAS,0.0
Spain,Fixed measurement,Sampling Point,SP_04066009_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2025,0.0,90.41,Aggregation calculated by the EEA based on reported time series,count,3.0,False,,,ARE_ES0116_1_LV_H_daysAbove_2025,Yes,ZON_ES0116,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,41407,ZONA INDUSTRIAL DE CARBONERAS,0.0
Spain,Fixed measurement,Sampling Point,SP_18087007_1_38,SO2,Sulphur dioxide (air),P1Y-hrsAbove350,1 year hour exceed 350,2025,0.0,91.22,Aggregation calculated by the EEA based on reported time series,count,24.0,False,,,ARE_ES0118_1_LV_H_hrsAbove_2025,Yes,ZON_ES0118,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,507956,GRANADA Y AREA METROPOLITANA,0.0
Spain,Fixed measurement,Sampling Point,SP_18087010_1_38,SO2,Sulphur dioxide (air),P1Y-hrsAbove350,1 year hour exceed 350,2025,0.0,72.49,Aggregation calculated by the EEA based on reported time series,count,24.0,False,,,ARE_ES0118_1_LV_H_hrsAbove_2025,Yes,ZON_ES0118,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,507956,GRANADA Y AREA METROPOLITANA,0.0
Spain,Fixed measurement,Sampling Point,SP_18021001_1_38,SO2,Sulphur dioxide (air),P1Y-hrsAbove350,1 year hour exceed 350,2025,0.0,96.66,Aggregation calculated by the EEA based on reported time series,count,24.0,False,,,ARE_ES0118_1_LV_H_hrsAbove_2025,Yes,ZON_ES0118,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from UTD (E2a) data with preliminary assessment regimes (C prelim).,14/04/2026 22:28:00,507956,GRANADA Y AREA METROPOLITANA,0.0
